"161-7787","FLB461-T-250/H[E.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7788","FLB461-T-250/H[E.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7789","FLB461-T-250/N[E.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7790","FLB461-T-250/N[E.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7791","FLB461-TS-250/H[E.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7792","FLB461-TS-250/H[E.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7793","FLB461-TS-250/N[E.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7794","FLB461-TS-250/N[E.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7795","FLB461-TS-250/H[A. ]#5","FLOODLIGHT,W/O GEAR",""
"161-7796","FLB461-TS-250/H[A.I]#5","FLOODLIGHT,C/W LPF GEAR",""
"161-7797","FLB461-TS-250/H[A.K]#5","FLOODLIGHT,C/W HPF GEAR",""
"161-7798","FLB461-TS-400/H[A. ]#5","FLOODLIGHT,W/O GEAR",""
"161-7799","FLB461-TS-400/H[A.I]#5","FLOODLIGHT,C/W LPF GEAR",""
"161-7800","FLB461-TS-400/H[A.K]#5","FLOODLIGHT,C/W HPF GEAR",""
"161-7801","FLB461-TS-250/N[A. ]#5","FLOODLIGHT,W/O GEAR",""
"161-7802","FLB461-TS-250/N[A.I]#5","FLOODLIGHT,W/O LPF GEAR",""
"161-7803","FLB461-TS-250/N[A.K]#5","FLOODLIGHT,C/W HPF GEAR",""
"161-7804","FLB461-TS-400/N[A. ]#5","FLOODLIGHT,W/O GEAR",""
"161-7805","FLB461-TS-400/N[A.I]#5","FLOODLIGHT,C/W LPF GEAR",""
"161-7806","FLB461-TS-400/N[A.K]#5","FLOODLIGHT,C/W HPF GEAR",""
"161-7807","FLB461-TS-250/H[A. ]#5","FLOODLIGHT,FC2,W/O ECG",""
"161-7808","FLB461-TS-250/H[A.ECG]#5","FLOODLIGHT,FC2,ECG",""
"161-7809","FLB461-TS-250/H[E10. ]#5","FLOODLIGHT,FC2,W/O ECG",""
"161-7810","FLB461-TS-250H[E10.ECG]#5","FLOODLIGHT,FC2,ECG",""
"161-7811","FLB461-TS-250/H[B. ]#5","FLOODLIGHT,FC2,W/O ECG",""
"161-7812","FLB461-TS-250/H[B.ECG]#5","FLOODLIGHT,FC2,ECG",""
"161-7814","FLB141-T-35/H[MS]#1","FLOODLIGHT",""
"161-7815","FLB141-T-70/H[MS]#1","FLOODLIGHT",""
"161-7816","FLB141-T-150/H[MS]#1","FLOODLIGHT",""
"161-7817","FLB141-T-35/H[EE]#1","FLOODLIGHT",""
"161-7818","FLB141-T-70/H[EE]#1","FLOODLIGHT",""
"161-7819","FLB141-T-150/H[EE]#1","FLOODLIGHT",""
"161-7820","FLB141-TS-35/H[MS]#1","FLOODLIGHT",""
"161-7821","FLB141-TS-70/H[MS]#1","FLOODLIGHT",""
"161-7822","FLB141-TS-150/H[MS]#1","FLOODLIGHT",""
"161-7823","FLB141-TS-35/H[EE]#1","FLOODLIGHT",""
"161-7824","FLB141-TS-70/H[EE]#1","FLOODLIGHT",""
"161-7825","FLB141-TS-150/H[EE]#1","FLOODLIGHT",""
"161-7830","FLB141-T-35/H[M]#1","FLOODLIGHT",""
"161-7831","FLB141-T-70/H[M]#1","FLOODLIGHT",""
"161-7832","FLB141-T-150/H[M]#1","FLOODLIGHT",""
"161-7833","FLB141-T-35/H[E]#1","FLOODLIGHT",""
"161-7834","FLB141-T-70/H[E]#1","FLOODLIGHT",""
"161-7835","FLB141-T-150/H[E]#1","FLOODLIGHT",""
"161-7836","FLB141-T-35/H[E10]#1","FLOODLIGHT",""
"161-7837","FLB141-T-70/H[E10]#1","FLOODLIGHT",""
"161-7838","FLB141-T-150/H[E10]#1","FLOODLIGHT",""
"161-7839","FLB141-DT-18[B]#1","FLOODLIGHT",""
"161-7840","FLB141-DT-26[B]#1","FLOODLIGHT",""
"161-7841","FLB141-DT/E-18[B]#1","FLOODLIGHT",""
"161-7842","FLB141-DT/E-26[B]#1","FLOODLIGHT",""
"161-7843","FLB141-T-35/H[B]#1","FLOODLIGHT",""
"161-7844","FLB141-T-70/H[B]#1","FLOODLIGHT",""
"161-7845","FLB141-T-150/H[B]#1","FLOODLIGHT",""
"161-7850","FLB141-TS-70/H[M]#1","FLOODLIGHT",""
"161-7851","FLB141-TS-150/H[M]#1","FLOODLIGHT",""
"161-7852","FLB141-TS-70/N[M]#1","FLOODLIGHT",""
"161-7853","FLB141-TS-150/N[M]#1","FLOODLIGHT",""
"161-7854","FLB141-TS-70/H[E]#1","FLOODLIGHT",""
"161-7855","FLB141-TS-150/H[E]#1","FLOODLIGHT",""
"161-7856","FLB141-TS-70/N[E]#1","FLOODLIGHT",""
"161-7857","FLB141-TS-150/N[E]#1","FLOODLIGHT",""
"161-7858","FLB141-TS-70/H[E10]#1","FLOODLIGHT",""
"161-7859","FLB141-TS-150/H[E10]#1","FLOODLIGHT",""
"161-7860","FLB141-TS-70/N[E10]#1","FLOODLIGHT",""
"161-7861","FLB141-TS-150/N[E10]#1","FLOODLIGHT",""
"161-7862","FLB141-TS-70/H[A]#1","FLOODLIGHT",""
"161-7863","FLB141-TS-150/H[A]#1","FLOODLIGHT",""
"161-7864","FLB141-TS-70/N[A]#1","FLOODLIGHT",""
"161-7865","FLB141-TS-150/N[A]#1","FLOODLIGHT",""
"161-7866","FLB141-TS-70/H[B]#1","FLOODLIGHT",""
"161-7867","FLB141-TS-150/H[B]#1","FLOODLIGHT",""
"161-7868","FLB141-TS-70/N[B]#1","FLOODLIGHT",""
"161-7869","FLB141-TS-150/N[B]#1","FLOODLIGHT",""
"161-7870","FLB461-TS-250/H[MS. ]#5","FLOODLIGHT,FC2,W/O GEAR",""
"161-7871","FLB461-TS-250/H[MS.I]#5","FLOODLIGHT,FC2,LPF,GEAR",""
"161-7872","FLB461-TS-250/H[MS.K]#5","FLOODLIGHT,FC2,HPF,GEAR",""
"161-7873","FLB461-T-250/H[MS.I]#5","FLOODLIGHT,G12,LPF,230V",""
"161-7874","FLB461-T-250/H[MS.K]#5","FLOODLIGHT,G12,HPF,230V",""
"161-7875","FLB461-T-250/H[MS.I]#5","FLOODL.,G12,LPF,220/230V",""
"161-7876","FLB461-T-250/H[MS.K]#5","FLOODL.,G12,HPF,220/230V",""
"161-7877","FLB461-T-250/H[MS.I]#5","FLOODL.,G12,LPF,220V/60HZ",""
"161-7878","FLB461-T-250/H[MS.K]#5","FLOODL.,G12,HPF,220V/60HZ",""
"161-7880","FLB460-T-250/H[MS. ]","FLOODLIGHT,G12,W/O GEAR",""
"161-7881","FLB460-T-250/H[MS.I]","FLOODLIGHT,G12,LPF,220V",""
"161-7882","FLB460-T-250/H[MS.K]","FLOODLIGHT,G12,HPF,220V",""
"161-7883","FLB460-T-250/H[MS.I]","FLOODLIGHT,G12,LPF,230V",""
"161-7884","FLB460-T-250/H[MS.K]","FLOODLIGHT,G12,HPF,230V",""
"161-7885","FLB460-T-250/H[MS.I]","FLOODL.,G12,LPF,220/230V",""
"161-7886","FLB460-T-250/H[MS.K]","FLOODL.,G12,HPF,220/230V",""
"161-7887","FLB460-T-250/H[MS.I]","FLOODL.,G12,LPF,220V/60HZ",""
"161-7888","FLB460-T-250/H[MS.K]","FLOODL.,G12,HPF,220V/60HZ",""
"161-7890","FLB461-T-250/H[EE. ]#5","FLOODLIGHT,G12,W/O GEAR",""
"161-7891","FLB461-T-250/H[EE.I]#5","FLOODLIGHT,G12,LPF,220V",""
"161-7892","FLB461-T-250/H[EE.K]#5","FLOODLIGHT,G12,HPF,220V",""
"161-7893","FLB461-T-250/H[EE.I]#5","FLOODLIGHT,G12,LPF,230V",""
"161-7894","FLB461-T-250/H[EE.K]#5","FLOODLIGHT,G12,HPF,230V",""
"161-7895","FLB461-T-250/H[EE.I]#5","FLOODL.,G12,LPF,220/230V",""
"161-7896","FLB461-T-250/H[EE.K]#5","FLOODL.,G12,LPF,220/230V",""
"161-7897","FLB461-T-250/H[EE.I]#5","FLOODL.,G12,LPF,220V/60HZ",""
"161-7898","FLB461-T-250/H[EE.K]#5","FLOODL.,G12,HPF,220V/60HZ",""
"161-7900","FLB460-T-250/H[EE. ]","FLOODLIGHT,G12,W/O GEAR",""
"161-7901","FLB460-T-250/H[EE.I]","FLOODLIGHT,G12,LPF,220V",""
"161-7902","FLB460-T-250/H[EE.K]","FLOODLIGHT,G12,HPF,220V",""
"161-7903","FLB460-T-250/H[EE.I]","FLOODLIGHT,G12,LPF,230V",""
"161-7904","FLB460-T-250/H[EE.K]","FLOODLIGHT,G12,HPF,230V",""
"161-7905","FLB460-T-250/H[EE.I]","FLOODL.,G12,LPF,220/230V",""
"161-7906","FLB460-T-250/H[EE.K]","FLOODL.,G12,HPF,220/230V",""
"161-7907","FLB460-T-250/H[EE.I]","FLOODL.,G12,LPF,220V/60HZ",""
"161-7908","FLB460-T-250/H[EE.K]","FLOODL.,G12,HPF,220V/60HZ",""
"161-7909","FLB460-T-250/H[MS.D]","FLOODL,E40,C/W IGNITOR",""
"161-7910","FLB460-T-250/H[MS.D.X1]","FLOODL,E40,X1=W/O IGNITOR",""
"161-7911","FLB460-TS-400/H[MS.D]","FLOODL,FC2,C/W IGNITOR",""
"161-7912","FLB460-TS-400/H[MS.D.X1]","FLOODL,FC2,X1=W/O IGNITOR",""
"161-7913","FLB460-TS-400/N[MS.D]","FLOODL,FC2,C/W IGNITOR",""
"161-7914","FLB460-TS-400/N[MS.D.X1]","FLOODL,FC2,X1=W/O IGNITOR",""
"161-7915","FLB460-TS-400/N[E.D]","FLOODL,FC2,C/W IGNITOR",""
"161-7916","FLB460-TS-400/N[E.D.X1]","FLOODL,FC2,X1=W/O IGNITOR",""
"161-7917","FLB460-TS-400/H[A.D]","FLOODL,FC2,C/W IGNITOR",""
"161-7918","FLB460-TS-400/H[A.D.X1]","FLOODL,FC2,X1=W/O IGNITOR",""
"161-7919","FLB460-TS-400/N[A.D]","FLOODL,FC2,C/W IGNITOR",""
"161-7920","FLB460-TS-400/N[A.D.X1]","FLOODL,FC2,X1=W/O IGNITOR",""
"161-7921","FLB460-BT-400/H[B.D]","FLOODL,E40,C/W IGNITOR",""
"161-7922","FLB460-BT-400/H[B.D.X1]","FLOODL,E40,X1=W/O IGNITOR",""
"161-7923","FLB460-T-400/N[B.D]","FLOODL,E40CC/W IGNITOR",""
"161-7924","FLB460-T-400/N[B.D.X1]","FLOODL,E40,X1=W/O IGNITOR",""
"161-7925","FLB460-TS-400/H[B.D]","FLOODL,FC2,C/W IGNITOR",""
"161-7926","FLB460-TS-400/H[B.D.X1]","FLOODL,FC2,X1=W/O IGNITOR",""
"161-7927","FLB460-TS-400/N[B.D]","FLOODL,FC2,C/W IGNITOR",""
"161-7928","FLB460-TS-400/N[B.D.X1]","FLOODL,FC2,X1=W/O IGNITOR",""
"161-7930","FLB460-T-250/H[M.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7931","FLB460-T-250/H[M.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7932","FLB460-TS-250/H[M.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7933","FLB460-TS-250/H[M.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7934","FLB460-T-250/N[M.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7935","FLB460-T-250/N[M.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7936","FLB460-TS-250/N[M.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7937","FLB460-TS-250/N[M.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7938","FLB460-T-250/H[E.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7939","FLB460-T-250/H[E.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7940","FLB460-TS-250/H[E.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7941","FLB460-TS-250/H[E.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7942","FLB460-T-250/N[E.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7943","FLB460-T-250/N[E.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7944","FLB460-TS-250/N[E.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7945","FLB460-TS-250/N[E.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7946","FLB460-TS-250/H[E10.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7947","FLB460-TS-250/H[E10.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7948","FLB460-TS-250/N[E10.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7949","FLB460-TS-250/N[E10.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7950","FLB460-TS-250/H[A.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7951","FLB460-TS-250/H[A.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7952","FLB460-TS-250/N[A.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7953","FLB460-TS-250/N[A.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7954","FLB460-TS-250/H[MS.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7955","FLB460-TS-250/H[MS.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7956","FLB460-TS-250/N[MS.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7957","FLB460-TS-250/N[MS.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7958","FLB460-TS-250/H[EE.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7959","FLB460-TS-250/H[EE.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7960","FLB460-TS-250/N[EE.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7961","FLB460-TS-250/N[EE.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7962","FLB460-T-250/H[B.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7963","FLB460-T-250/H[B.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7964","FLB460-TS-250/H[B.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7965","FLB460-TS-250/H[B.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7966","FLB460-T-250/N[B.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7967","FLB460-T-250/N[B.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7968","FLB460-TS-250/N[B.I]","FLOODLIGHT,LPF,220V/60HZ",""
"161-7969","FLB460-TS-250/N[B.K]","FLOODLIGHT,HPF,220V/60HZ",""
"161-7970","FLB461-TS-250/H[E10.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7971","FLB461-TS-250/H[E10.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7972","FLB461-TS-250/N[E10.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7973","FLB461-TS-250/N[E10.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7974","FLB461-TS-250/H[EE.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7975","FLB461-TS-250/H[EE.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7976","FLB461-TS-250/N[EE.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7977","FLB461-TS-250/N[EE.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7980","FLB461-TS-250/H[A.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7981","FLB461-TS-250/H[A.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7982","FLB461-TS-250/N[A.I]#5","FLOODLIGHT,LPF,220V/60HZ",""
"161-7983","FLB461-TS-250/N[A.K]#5","FLOODLIGHT,HPF,220V/60HZ",""
"161-7984","FLB461-TS-250/H[M. ]#5","FLOODLIGHT,FC2,W/O ECG",""
"161-7985","FLB461-TS-250/H[M.ECG]#5","FLOODLIGHT,FC2,ECG",""
"161-7986","FLB461-TS-250/H[E. ]#5","FLOODLIGHT,FC2,W/O ECG",""
"161-7987","FLB461-TS-250/H[E.ECG]#5","FLOODLIGHT,FC2,ECG",""
"161-7988","FLB461-T-250/H[E10. ]#5","FLOODLIGHT,E40,W/O ECG",""
"161-7989","FLB461-T-250/H[E10.ECG]#5","FLOODLIGHT,E40,ECG",""
"161-7990","FLB460[E] USA REFL.ASSY.","MAIN SPEC.,SIDE STUCCO",""
"161-7991","FLB460[M] USA REFL.ASSY.","MAIN MATT.,SIDE STUCCO",""
"161-7992","FLB460[B] USA REFL.ASSY.","MAIN STUCCO.,SIDE STUCCO",""
"161-7994","IL-FLB460[B] USA","(5/BOX)",""
"161-7995","FLB461-T-250/H[E. ]#5","FLOODLIGHT,E40,W/O ECG",""
"161-7996","FLB461-T-250/H[E.ECG]#5","FLOODLIGHT,E40,ECG",""
"161-7997","FLB461-T-250/H[B. ]#5","FLOODLIGHT,E40,W/O ECG",""
"161-7998","FLB461-T-250/H[B.ECG]#5","FLOODLIGHT,E40,ECG",""
"161-8613","FLD93_ HOUSING ASSY.[AW1]","",""
"161-8614","FLD94_ HOUSING ASSY.[AW1]","",""
"161-8615","FLD95_ HOUSING ASSY.[AW1]","",""
"161-8616","FLD96_ HOUSING ASSY.[AW1]","",""
"161-8617","FLD92_ HOUSING ASSY.[AW1]","",""
"161-8620","FLD920 LED HS.ASSY.[AW2]","",""
"161-8621","FLD930 LED HS.ASSY.[AW2]","",""
"161-8622","FLD940 LED HS.ASSY.[AW2]","",""
"161-8623","FLD950 LED HS.ASSY.[AW2]","",""
"161-8624","FLD960 LED HS.ASSY.[AW2]","",""
"161-9000","FLB141-RS-300[M]#1","FLOODLIGHT",""
"161-9001","FLB141-RS-300[M]#2","INSTEAD  161-9571",""
"161-9002","FLB141-TS-70/H[M. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9002ST1","FLB141-TS-[M]#3","W/O LH.,TERMINAL,GEAR",""
"161-9003","FLB141-TS-70/H[M.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9004","FLB141-TS-70/H[M.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9005","FLB141-TS-70/H[M.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9006","FLB141-TS-70/H[M.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9007","FLB141-TS-70/H[M]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9008","FLB141-TS-150/H[M. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9009","FLB141-TS-150/H[M.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9010","FLB141-TS-150/H[M.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9011","FLB141-TS-150/H[M.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9012","FLB141-TS-150/H[M.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9013","FLB141-TS-150/H[M]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9014","FLB141-TS-70/H[M.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9015","FLB141-TS-150/H[M.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9017","FLB141-TS-70/N[M. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9018","FLB141-TS-70/N[M.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9019","FLB141-TS-70/N[M.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9020","FLB141-TS-70/N[M.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9021","FLB141-TS-70/N[M.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9022","FLB141-TS-70/N[M]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9023","FLB141-TS-150/N[M. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9024","FLB141-TS-150/N[M.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9025","FLB141-TS-150/N[M.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9026","FLB141-TS-150/N[M.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9027","FLB141-TS-150/N[M.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9028","FLB141-TS-150/N[M]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9029","FLB141-TS-70/N[M.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9030","FLB141-TS-150/N[M.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9033","FLB141-RS-300[E]#2","FLOODLIGHT",""
"161-9034","FLB141-TS-70/H[E. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9034ST1","FLB141-TS-[E]#3","W/O LH.,TERMINAL,GEAR",""
"161-9035","FLB141-TS-70/H[E.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9036","FLB141-TS-70/H[E.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9037","FLB141-TS-70/H[E.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9038","FLB141-TS-70/H[E.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9039","FLB141-TS-70/H[E]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9040","FLB141-TS-150/H[E. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9041","FLB141-TS-150/H[E.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9042","FLB141-TS-150/H[E.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9043","FLB141-TS-150/H[E.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9044","FLB141-TS-150/H[E.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9045","FLB141-TS-150/H[E]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9046","FLB141-TS-70/H[E.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9047","FLB141-TS-150/H[E.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9049","FLB141-TS-70/N[E. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9050","FLB141-TS-70/N[E.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9051","FLB141-TS-70/N[E.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9052","FLB141-TS-70/N[E.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9053","FLB141-TS-70/N[E.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9054","FLB141-TS-70/N[E]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9055","FLB141-TS-150/N[E. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9056","FLB141-TS-150/N[E.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9057","FLB141-TS-150/N[E.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9058","FLB141-TS-150/N[E.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9059","FLB141-TS-150/N[E.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9060","FLB141-TS-150/N[E]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9061","FLB141-TS-70/N[E.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9062","FLB141-TS-150/N[E.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9066","FLB141-TS-70/H[E10. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9067","FLB141-TS-70/H[E10.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9068","FLB141-TS-70/H[E10.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9069","FLB141-TS-70/H[E10.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9070","FLB141-TS-70/H[E10.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9071","FLB141-TS-70/H[E10]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9072","FLB141-TS-150/H[E10. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9073","FLB141-TS-150/H[E10.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9074","FLB141-TS-150/H[E10.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9075","FLB141-TS-150/H[E10.ECG#3","FLOODLIGHT,RX7S,ECG",""
"161-9076","FLB141-TS-150/H[E10.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9077","FLB141-TS-150/H[E10]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9078","FLB141-TS-70/H[E10.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9079","FLB141-TS-150/H[E10.K.X#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9081","FLB141-TS-70/N[E10. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9082","FLB141-TS-70/N[E10.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9083","FLB141-TS-70/N[E10.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9084","FLB141-TS-70/N[E10.ECG]#3","FLOODLIGHT,RX7S,ECG",""
"161-9085","FLB141-TS-70/N[E10.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9086","FLB141-TS-70/N[E10]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9087","FLB141-TS-150/N[E10. ]#3","FLOODLIGHT,RX7S,W/O GEAR",""
"161-9088","FLB141-TS-150/N[E10.I]#3","FLOODLIGHT,RX7S,LPF",""
"161-9089","FLB141-TS-150/N[E10.K]#3","FLOODLIGHT,RX7S,HPF",""
"161-9090","FLB141-TS-150/N[E10.ECG#3","FLOODLIGHT,RX7S,ECG",""
"161-9091","FLB141-TS-150/N[E10.X1]#2","FLOODLIGHT,X1=W/O IGNITOR",""
"161-9092","FLB141-TS-150/N[E10]#2","FLOODLIGHT,C/W IGNITOR",""
"161-9093","FLB141-TS-70/N[E10.K.X]#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9094","FLB141-TS-150/N[E10.K.X#3","X=C/W HPF GEAR 220V/60HZ",""
"161-9100","FLB141-RS-300[A]#1","FLOODLIGHT,R7S",""
"161-9101","FLB141-RS-300[A]#2","FLOODLIGHT,R7S",""
"161-9102","FLB141-TS-70/H[A.X1]#2","FLOODLIGHT,X1=W/O IGINTOR",""
"161-9103","FLB141-TS-70/H[A]#2","FLOODLIGHT,C/W IGINTOR",""
"161-9104","FLB141-TS-150/H[A.X1]#2","FLOODLIGHT,X1=W/O IGINTOR",""
"161-9105","FLB141-TS-150/H[A]#2","FLOODLIGHT,C/W IGINTOR",""
"161-9106","FLB141-TS-70/N[A.X1]#2","FLOODLIGHT,X1=W/O IGINTOR",""
"161-9107","FLB141-TS-70/N[A]#2","FLOODLIGHT,C/W IGINTOR",""
"161-9108","FLB141-TS-150/N[A.X1]#2","FLOODLIGHT,X1=W/O IGINTOR",""
"161-9109","FLB141-TS-150/N[A]#2","FLOODLIGHT,C/W IGINTOR",""
"161-9110","FLB141-TS-70/H/N[A.K.X]#2","X=C/W HPF GEAR 220V/60HZ",""
"161-9111","FLB141-TS-150/HN[A.K.X]#2","X=C/W HPF GEAR 220V/60HZ",""
"161-9113","IL-FLB141[E]","INTERNAL LOUVER",""
"161-9114","IL-FLB141","HORIZONTAL LOUVER",""
"161-9115","IA-FLB141","OPTICAL ADAPTOR",""
"161-9116","IL-FLB141[M/B]","",""
"161-9117","IQ-FLB440[E]","SOURCE SHIELD",""
"161-9118","EG-FLB141","WIRE GUARD",""
"161-9119","ED-FLB141","BARN DOORS",""
"161-9120","EL-FLB141","HORIZONTAL LOUVRE",""
